timestamp,price_usd,ma_6,volatility_12
2025-05-16 09:19:51,103162,103173.33333333333,6.317364246057404
2025-05-16 09:20:01,103162,103171.5,7.1026030302576055
2025-05-16 09:21:12,103151,103166.5,9.404624915739168
2025-05-16 09:21:22,103151,103164.66666666667,10.824705193832292
2025-05-16 09:21:32,103107,103152.33333333333,20.66819398337416
2025-05-16 09:21:42,103151,103147.33333333333,20.684315536207382
2025-05-16 09:21:52,103151,103145.5,20.522530120213244
2025-05-16 09:22:02,103107,103136.33333333333,24.923367399610246
2025-05-16 09:22:12,103107,103129.0,26.704187620603278
2025-05-16 09:23:23,103093,103119.33333333333,30.513782282840733
2025-05-16 09:23:33,103062,103111.83333333333,35.59994467301127
2025-05-16 09:23:43,103093,103102.16666666667,33.61581067577391
2025-05-16 09:23:54,103093,103092.5,32.549263364512626
2025-05-16 09:24:04,103062,103085.0,33.33121205550515
2025-05-16 09:24:14,103062,103077.5,33.442284069079875
2025-05-16 09:24:24,103045,103069.5,33.68155236653117
2025-05-16 09:24:34,103062,103069.5,34.64451506899137
2025-05-16 09:25:45,103042,103061.0,31.53773593655447
2025-05-16 09:25:55,103045,103053.0,24.353924457684556
2025-05-16 09:26:05,103042,103049.66666666667,23.247026531416335
2025-05-16 09:26:15,103042,103046.33333333333,20.5844528005728
2025-05-16 09:26:25,103042,103045.83333333333,18.768122558549578
2025-05-16 09:26:35,103042,103042.5,19.23065734572964
2025-05-16 09:26:45,103042,103042.5,15.60375829276006
2025-05-16 09:27:56,103037,103041.16666666667,9.209267408066898
2025-05-16 09:28:06,103022,103037.83333333333,10.471823673200115
2025-05-16 09:28:16,103022,103034.5,10.500721482333132
2025-05-16 09:28:27,103022,103031.16666666667,11.626771620561566
2025-05-16 09:28:37,103022,103027.83333333333,9.879577963748817
2025-05-16 09:28:47,103022,103024.5,10.30004413714209
2025-05-16 09:29:57,103017,103021.16666666667,10.624442950835567
2025-05-16 09:30:08,103020,103020.83333333333,10.4823083343344
2025-05-16 09:30:18,103020,103020.5,9.977246848867113
2025-05-16 09:30:28,103020,103020.16666666667,9.04868985086064
2025-05-16 09:30:38,103020,103019.83333333333,7.54180270343653
2025-05-16 09:30:48,103022,103019.83333333333,4.914419120378943
