timestamp,price_usd,market_cap_usd,price_change_pct,moving_avg_price,volatility_15m
2025-04-20 23:12:26,85013,1687882003766.9912,0.0,,
2025-04-20 23:13:40,84995,1687882003766.9912,-0.021173232329174674,,
2025-04-20 23:21:06,85145,1689773637446.7646,0.1764809694687841,,
2025-04-23 18:09:30,93465,1855860116131.2612,9.77156615185859,,
2025-04-23 18:10:31,93442,1855860116131.2612,-0.024608142085269513,,
2025-04-23 18:11:31,93442,1855860116131.2612,0.0,,
2025-04-23 18:12:31,93427,1855860116131.2612,-0.01605273859720535,89847.0,
2025-04-23 18:13:32,93413,1854788604084.5671,-0.014984961520758677,91047.0,
2025-04-23 18:14:32,93413,1854788604084.5671,0.0,92249.57142857143,
2025-04-23 18:15:32,93361,1854788604084.5671,-0.055666770149764844,93423.28571428571,
2025-04-23 18:16:33,93365,1854788604084.5671,0.004284444254021302,93409.0,
2025-04-23 18:17:33,93365,1854788604084.5671,0.0,93398.0,
2025-04-23 18:18:33,93385,1853964385466.2136,0.021421303486324206,93389.85714285714,
2025-04-23 18:19:34,93390,1853964385466.2136,0.00535417893665624,93384.57142857143,
2025-04-23 18:20:34,93390,1853964385466.2136,0.0,93381.28571428571,3459.087688697017
2025-04-23 18:21:34,93426,1855004156588.0583,0.03854802441374261,93383.14285714286,2933.614992429915
2025-04-23 18:22:35,93448,1855004156588.0583,0.02354804872304328,93395.57142857143,2134.1165072850945
2025-04-23 18:23:35,93448,1855004156588.0583,0.0,93407.42857142857,34.163472557893726
2025-04-23 18:24:35,93448,1855004156588.0583,0.0,93419.28571428571,32.52222683283446
2025-04-23 18:25:35,93448,1855004156588.0583,0.0,93428.28571428571,32.96636092218959
2025-04-23 18:26:36,93438,1855028794350.558,-0.010701138601143523,93435.14285714286,32.71522144746768
2025-04-23 18:27:36,93438,1855028794350.558,0.0,93442.0,33.21889881026139
2025-04-23 18:28:36,93459,1855028794350.558,0.02247479612149661,93446.71428571429,35.39612569698768
2025-04-23 18:29:37,93461,1855711950177.5903,0.0021399758182827355,93448.57142857143,37.33822246993174
