timestamp,price,norm_price
2025-04-24 19:04:47.205,93426.4096716433,-0.5406809712616883
2025-04-24 20:04:41.416,93646.9616071421,-0.5026552663974664
2025-04-24 21:04:09.109,93499.2338094935,-0.5281252475197035
2025-04-24 22:00:03.429,93368.35893682836,-0.5506895894324234
2025-04-24 23:01:45.573,93463.48432069764,-0.5342888729121704
2025-04-25 00:06:42.330,93950.39664992713,-0.45033955510565354
2025-04-25 01:09:27.251,93937.73291095014,-0.4525229301901998
2025-04-25 02:02:10.684,93724.29216200934,-0.48932258423479297
2025-04-25 03:07:12.949,93056.1298372759,-0.6045214978341865
2025-04-25 04:04:33.377,93340.28087687395,-0.5555305717551201
2025-04-25 05:04:50.391,93109.0023842389,-0.5954056591466332
2025-04-25 06:06:28.892,93263.24896812698,-0.5688117638721386
2025-04-25 07:00:20.630,93584.09278760613,-0.5134945781062037
2025-04-25 08:03:34.573,93768.70443780805,-0.4816653941582218
2025-04-25 09:09:35.239,93672.32266122216,-0.49828272731585366
2025-04-25 10:04:41.302,93826.3479104858,-0.47172699269085
2025-04-25 11:02:51.869,93667.68760388183,-0.4990818648162959
2025-04-25 12:09:31.092,94610.85462379066,-0.33646896071455507
2025-04-25 13:04:42.627,94458.97869936838,-0.362654126875083
2025-04-25 14:04:51.968,94489.4100285538,-0.3574074137160547
2025-04-25 15:04:54.616,95501.30690513337,-0.1829446873073306
2025-04-25 16:01:32.073,95132.21312364972,-0.24658072464327535
2025-04-25 17:02:18.402,95292.65874105405,-0.2189180442846714
2025-04-25 18:09:48.085,94715.48156893643,-0.3184300651230902
2025-04-25 19:04:59.896,95057.4656296913,-0.2594680572263009
2025-04-25 20:02:49.627,95182.4305032165,-0.23792266752787453
2025-04-25 21:05:59.576,94953.82159752958,-0.2773374872496936
2025-04-25 22:04:47.983,94682.09884824745,-0.3241856323168812
2025-04-25 23:04:42.984,94928.50897300708,-0.28170167651538536
2025-04-26 00:09:38.633,94800.21413700008,-0.3038211902642563
2025-04-26 01:05:32.469,94888.07294762752,-0.28867331502532567
2025-04-26 02:04:57.126,95066.6945668174,-0.25787688171213535
2025-04-26 03:04:39.206,95078.20905423805,-0.2558916508896082
2025-04-26 04:04:42.650,94791.3808696889,-0.3053441477255081
2025-04-26 05:06:35.268,94642.75101322084,-0.33096965422257885
2025-04-26 06:04:51.081,94671.43197965455,-0.32602472384886816
2025-04-26 07:00:03.751,94734.50640966927,-0.3151499625152423
2025-04-26 08:02:02.029,94687.45719807257,-0.32326179082553985
2025-04-26 09:00:22.845,94413.16016295046,-0.37055377254900623
2025-04-26 10:08:52.585,94272.05009027116,-0.39488278133750887
2025-04-26 11:08:01.761,94283.01021932048,-0.392993128310613
2025-04-26 12:04:02.061,94189.89391089336,-0.4090474569851164
2025-04-26 13:09:40.469,94293.46684998806,-0.39119028422883034
2025-04-26 14:09:47.356,94103.96485256299,-0.42386262060606184
2025-04-26 15:09:59.427,94305.68621590677,-0.3890835241997167
2025-04-26 16:04:46.285,94400.20474084756,-0.37278743717843676
2025-04-26 17:04:44.853,94295.89439764651,-0.3907717469324105
2025-04-26 18:02:44.127,94356.36388475669,-0.38034610788761014
2025-04-26 19:08:36.883,94222.6479037988,-0.4034002897338723
2025-04-26 20:09:49.954,94375.50019793019,-0.37704678614155956
2025-04-26 21:09:07.622,94211.33026101453,-0.4053515822641329
2025-04-26 22:04:52.473,94379.96507670345,-0.3762769893945826
2025-04-26 23:02:10.001,94749.59569570786,-0.3125483950603129
2025-04-27 00:03:27.656,94665.59782689773,-0.32703059926937433
2025-04-27 01:04:56.964,94915.7893105099,-0.28389469346169316
2025-04-27 02:04:51.462,94305.62927021507,-0.3890933422956721
2025-04-27 03:04:56.347,94357.67472686237,-0.38012010354572334
2025-04-27 04:06:09.291,94208.71672021072,-0.4058021869302471
2025-04-27 05:05:15.825,94066.04042250656,-0.43040123102998845
2025-04-27 06:05:07.325,93935.71681033401,-0.45287052925720583
2025-04-27 07:01:52.282,94020.6114665585,-0.43823370852452287
2025-04-27 08:05:24.098,94099.61866309473,-0.42461195394394474
2025-04-27 09:04:57.311,94243.8134242909,-0.3997511091737022
2025-04-27 10:00:03.880,94186.57489664084,-0.4096196934341902
2025-04-27 11:06:23.248,94077.48711673608,-0.4284276885377926
2025-04-27 12:05:48.613,93951.79052641905,-0.4500992346750989
2025-04-27 13:12:35.272,93780.92738165492,-0.4795580172529038
2025-04-27 14:09:54.041,94056.02974497322,-0.4321271876329663
2025-04-27 15:03:14.675,94012.54230975345,-0.4396249244958456
2025-04-27 16:05:15.224,93931.92039415007,-0.4535250753214946
2025-04-27 17:04:49.764,93878.00807425859,-0.46282018288925564
2025-04-27 18:04:46.310,94058.43364934066,-0.43171272671340366
2025-04-27 19:08:06.269,94313.65279047523,-0.387709994592579
2025-04-27 20:04:52.413,94438.10991685066,-0.3662521463760214
2025-04-27 21:04:55.766,94335.7782572878,-0.3838953081827981
2025-04-27 22:05:13.363,94386.94133688205,-0.3750742014434919
2025-04-27 23:09:36.186,93875.1098671888,-0.4633198673124356
2025-04-28 00:04:56.593,93801.93640023789,-0.47593581943216895
2025-04-28 01:01:33.167,93473.59896331423,-0.5325449915262473
2025-04-28 02:04:56.658,92972.1233992771,-0.6190051794704983
2025-04-28 03:04:37.908,93591.78111122278,-0.5121690221817633
2025-04-28 04:04:58.089,93898.55817619186,-0.4592771076073407
2025-04-28 05:01:09.877,94052.92982265026,-0.4326616500990892
2025-04-28 06:12:25.580,94337.99091792513,-0.38351381989447664
2025-04-28 07:09:21.027,94592.80364525352,-0.3395811582149365
2025-04-28 08:04:33.975,94719.80077278939,-0.3176853844174354
2025-04-28 09:04:36.188,94726.46121377338,-0.3165370473486625
2025-04-28 10:09:29.796,94753.04302427365,-0.31195403573938385
2025-04-28 11:02:52.487,95095.05194869367,-0.2529877410591176
2025-04-28 12:06:04.374,95209.88562041643,-0.23318908774179756
2025-04-28 13:02:53.485,95379.01155145206,-0.20402982090560945
2025-04-28 14:04:48.768,94160.65951029157,-0.4140878058111269
2025-04-28 15:07:34.634,94518.10809357835,-0.3524595353474978
2025-04-28 16:08:27.201,93743.29134255854,-0.4860469057394212
2025-04-28 17:09:40.584,93768.16716030957,-0.4817580270137933
2025-04-28 18:04:53.496,94088.3492259459,-0.42655493526504823
2025-04-28 19:09:23.238,94370.37788531507,-0.3779299320875889
2025-04-28 20:06:56.100,94724.26140981507,-0.3169163189968063
2025-04-28 21:06:37.946,94489.78433827849,-0.3573428783897755
2025-04-28 22:05:46.289,94524.79413287721,-0.35130678483313915
2025-04-28 23:09:41.062,94892.31622725037,-0.2879417245351762
2025-04-29 00:05:43.303,95023.30123616234,-0.2653583938595265
2025-04-29 01:09:19.570,95092.15593412973,-0.2534870474689296
2025-04-29 02:01:26.787,95037.6842700234,-0.2628785924494154
2025-04-29 03:04:53.530,94634.34775291583,-0.33241847350196096
2025-04-29 04:04:55.231,94711.85582595154,-0.31905518515364084
2025-04-29 05:04:53.801,94402.8475887107,-0.37233177963629094
2025-04-29 06:05:22.025,94309.34150552544,-0.3884533099877276
2025-04-29 07:04:52.243,94736.90399716885,-0.3147365906967678
2025-04-29 08:01:38.575,94945.88818709119,-0.27870529897718826
2025-04-29 09:07:57.608,95036.50761795617,-0.2630814608764594
2025-04-29 10:05:39.216,94982.69960125435,-0.27235858536781804
2025-04-29 11:04:36.095,94844.8964248396,-0.2961174469885465
2025-04-29 12:03:57.804,95138.9826524075,-0.2454135795804535
2025-04-29 13:09:38.716,94821.9984027527,-0.3000653308639774
