timestamp,open,high,price_validation,hourly_volatility,low,close,price_change,volume
2025-05-14T09:14:40,103135.2,103323.8,Valid,201,103123,103323.7,189,12.36959944
2025-05-14T09:29:36,103323.7,103345.5,Valid,169,103176.3,103218.3,-105,12.24873435
2025-05-14T09:44:32,103219.4,103485.7,Valid,266,103219.4,103485.6,266,10.72406664
2025-05-14T09:59:28,103485.6,103658.4,Valid,198,103460.2,103638.6,153,15.71182084
2025-05-14T10:14:24,103638.6,103931.1,Valid,383,103547.8,103831.7,193,18.78438502
2025-05-14T10:29:20,103831.8,103882.2,Valid,111,103771.6,103811,-21,15.47570443
2025-05-14T10:44:16,103811,103852,Valid,204,103647.6,103697.9,-113,19.97359619
2025-05-14T10:59:12,103697.9,103951.9,Valid,254,103697.9,103951.8,254,12.63426841
2025-05-14T11:14:08,103951.8,103991,Valid,136,103855.4,103895.3,-56,11.52817282
2025-05-14T11:29:04,103906.3,104142,Valid,243,103899,104085.7,179,16.24088202
2025-05-14T11:44,104085.6,104085.7,Valid,174,103911.7,103943.5,-142,11.06920245
2025-05-14T12:01:04,103943.5,104100,Valid,196,103904.5,104053.7,110,12.56571437
2025-05-14T12:16,104053.8,104179.6,Valid,180,103999.3,104006.5,-47,15.49926055
2025-05-14T12:30:56,104006.6,104190,Valid,253,103937.1,104189.9,183,11.92519727
2025-05-14T12:45:52,104189.9,104200.5,Valid,239,103961.3,103993.3,-197,10.99403823
2025-05-14T13:00:48,103993.4,104043.5,Valid,227,103816.9,104033,40,15.58466015
2025-05-14T13:15:44,104033.1,104113.7,Valid,200,103913.5,104088.5,55,14.8219464
2025-05-14T13:30:40,104088.6,104346,Valid,663,103682.8,103704.9,-384,42.73863144
2025-05-14T13:45:36,103714.1,103951.3,Valid,465,103486.1,103951.3,237,50.43749895
2025-05-14T14:00:32,103953.4,103953.4,Valid,615,103338.8,103457.1,-496,42.30271566
2025-05-14T14:15:28,103466.5,103467,Valid,371,103096,103096.1,-370,40.66444674
2025-05-14T14:30:24,103096.1,103341.6,Valid,441,102900.2,103282.2,186,34.54192249
2025-05-14T14:45:20,103282.3,103458.9,Valid,293,103166.4,103259.6,-23,20.04317516
2025-05-14T15:00:16,103256.4,103292.9,Valid,443,102849.6,103292.8,36,38.19055917
2025-05-14T15:15:12,103292.9,103421.8,Valid,330,103091.5,103415,122,16.41862215
2025-05-14T15:30:08,103415,103512.1,Valid,212,103300.2,103395,-20,21.41723478
2025-05-14T15:45:04,103393.8,103544,Valid,345,103199.2,103507.2,113,19.82990402
2025-05-14T16:00,103507.2,103614.9,Valid,188,103426.9,103614.9,108,32.20606659
2025-05-14T16:14:56,103614.8,103614.8,Valid,312,103302.8,103460.1,-155,14.57778828
2025-05-14T16:29:52,103460.1,103600.6,Valid,245,103355.2,103390.1,-70,24.58249299
2025-05-14T16:44:48,103390,103487.5,Valid,320,103167.4,103363.9,-26,19.3152832
2025-05-14T16:59:44,103363.9,103432.5,Valid,361,103071.1,103141.3,-223,26.69049939
2025-05-14T17:14:40,103141.3,103150.2,Valid,545,102605.2,102880.3,-261,36.92192681
2025-05-14T17:29:36,102880.2,103151.1,Valid,301,102850.5,103092,212,15.63004643
2025-05-14T17:44:32,103092,103250,Valid,186,103064.1,103248.8,157,30.41996915
2025-05-14T17:59:28,103248.9,103300,Valid,213,103086.7,103118.4,-130,15.57452613
2025-05-14T18:14:24,103118.4,103457.1,Valid,434,103023.5,103249.1,131,25.74086786
2025-05-14T18:29:20,103249,103450.9,Valid,276,103175.2,103290.8,42,14.59747347
2025-05-14T18:44:16,103290.9,103528.4,Valid,314,103214,103528.4,238,20.9848581
2025-05-14T18:59:12,103528.4,103572.8,Valid,119,103453.8,103545.6,17,11.34655343
2025-05-14T19:14:08,103545.7,103720,Valid,189,103530.8,103530.9,-15,11.94896781
2025-05-14T19:29:04,103531,103548.3,Valid,103,103445,103484.6,-46,17.90753353
2025-05-14T19:44,103484.6,103484.6,Valid,239,103245.7,103316.9,-168,9.96481621
2025-05-14T19:58:56,103317,103484.7,Valid,188,103296.4,103311.5,-5,12.95869578
2025-05-14T20:16,103311.6,103451.3,Valid,140,103311.6,103430.2,119,5.81896463
2025-05-14T20:30:56,103430.3,103507.9,Valid,118,103390.4,103502.1,72,6.4594456
2025-05-14T20:45:52,103502,103649.6,Valid,153,103496.6,103551.1,49,4.07002439
2025-05-14T21:00:48,103551.2,103571.6,Valid,142,103429.2,103458.8,-92,12.03294315
2025-05-14T21:15:44,103458.8,103556.2,Valid,97,103458.8,103531,72,3.21067641
2025-05-14T21:30:40,103530.9,103618.9,Valid,175,103444.4,103556.5,26,6.33759889
2025-05-14T21:45:36,103556.6,103669.5,Valid,122,103547.2,103644.7,88,8.04450409
2025-05-14T22:00:32,103644.7,103660.4,Valid,191,103469.1,103469.2,-175,9.34699765
2025-05-14T22:15:28,103469.2,103554.4,Valid,88,103466.1,103537.9,69,4.18117993
2025-05-14T22:30:24,103532.5,103543.8,Valid,88,103456.1,103471.7,-61,5.92906249
2025-05-14T22:45:20,103471.7,103528,Valid,100,103427.8,103510.4,39,5.35289028
2025-05-14T23:00:16,103510.4,103551,Valid,149,103402.5,103551,41,8.55284983
2025-05-14T23:15:12,103547.6,103549.1,Valid,202,103347.2,103547.1,0,11.40810492
2025-05-14T23:30:08,103551,103593.8,Valid,50,103544.1,103544.1,-7,4.13138073
2025-05-14T23:45:04,103539,103615.9,Valid,110,103505.6,103505.6,-33,5.14896955
2025-05-15T00:00,103505.7,103706.8,Valid,221,103485.7,103706.8,201,5.56193434
2025-05-15T00:14:56,103706.8,103828.2,Valid,121,103706.8,103769.4,63,7.23961368
2025-05-15T00:29:52,103761.3,103840.1,Valid,155,103685.1,103840.1,79,3.43538439
2025-05-15T00:44:48,103840.1,103864.7,Valid,100,103765.1,103800.7,-39,4.4565856
2025-05-15T00:59:44,103800.8,103800.8,Valid,222,103578.6,103589,-212,14.07404321
2025-05-15T01:14:40,103586.4,103664.5,Valid,209,103456,103472.7,-114,7.54274864
2025-05-15T01:29:36,103472.7,103494.1,Valid,313,103181,103270.1,-203,25.85718655
2025-05-15T01:44:32,103270,103324.4,Valid,352,102972,103034.4,-236,22.33036824
2025-05-15T01:59:28,103030.1,103207.9,Valid,228,102980,103052.7,23,19.74782487
2025-05-15T02:14:24,103041.3,103155.5,Valid,209,102946.1,103006.7,-35,15.42117265
2025-05-15T02:29:20,103006.7,103053.6,Valid,141,102912.5,102941,-66,12.06272321
2025-05-15T02:44:16,102938.8,103150,Valid,234,102916.2,103032,93,12.67272166
2025-05-15T02:59:12,103032.1,103131.2,Valid,267,102863.9,102866,-166,17.17025893
2025-05-15T03:14:08,102866,102993.8,Valid,207,102786.7,102927,61,14.37171691
2025-05-15T03:29:04,102927,102953.6,Valid,125,102829.1,102835.7,-91,12.77459782
2025-05-15T03:44,102841,102890.9,Valid,171,102719.5,102758.1,-83,13.64120139
2025-05-15T04:01:04,102751,102894.7,Valid,188,102706.6,102735.3,-16,22.27985085
2025-05-15T04:16,102735.2,102905.2,Valid,170,102735.2,102844.4,109,13.42728584
2025-05-15T04:30:56,102844.5,102967.3,Valid,171,102796.1,102876.5,32,12.08241015
2025-05-15T04:45:52,102872.8,102915.6,Valid,146,102770.1,102892.7,20,9.84224464
2025-05-15T05:00:48,102892.7,102922.3,Valid,297,102625.5,102625.6,-267,11.16087839
2025-05-15T05:15:44,102625.6,102652.2,Valid,108,102544.5,102557.8,-68,16.42217809
2025-05-15T05:30:40,102557.8,102632.5,Valid,244,102389,102492.9,-65,15.58564862
2025-05-15T05:45:36,102492.8,102496.1,Valid,163,102333,102376.2,-117,16.34408184
2025-05-15T06:00:32,102376.1,102576.5,Valid,243,102333.8,102553.9,178,23.12812121
2025-05-15T06:15:28,102553.9,102685.9,Valid,211,102474.9,102635.7,82,13.8899525
2025-05-15T06:30:24,102635.7,102644.2,Valid,496,102148,102190.4,-445,19.76673807
2025-05-15T06:45:20,102192.6,102286.3,Valid,124,102162.8,102249,56,15.92490844
2025-05-15T07:00:16,102248.9,102443.7,Valid,358,102086,102086,-163,30.06204663
2025-05-15T07:15:12,102086.1,102125,Valid,237,101888,101893.4,-193,25.27899298
2025-05-15T07:30:08,101893.4,102000.1,Valid,217,101783,101897.1,4,35.35344263
2025-05-15T07:45:04,101897.1,101897.1,Valid,173,101724.3,101788.9,-108,18.06598324
2025-05-15T08:00,101789,102087.1,Valid,320,101766.8,101972.2,183,17.85426659
2025-05-15T08:14:56,101972.2,102098.7,Valid,198,101900.7,102058,86,12.16342126
2025-05-15T08:29:52,102058.1,102304.8,Valid,268,102036.8,102177.3,119,32.79644229
2025-05-15T08:44:48,102182,102322.8,Valid,158,102164.6,102271.6,90,8.83402326
2025-05-15T08:59:44,102271.6,102271.6,Valid,269,102003,102003.2,-268,11.43818785
2025-05-15T09:14:40,102003.3,102065.3,Valid,193,101872.1,101978.9,-24,22.96412758
2025-05-15T09:29:36,101978.8,101992.1,Valid,373,101619,101697.7,-281,42.32058886
2025-05-15T09:44:32,101697.8,101955.6,Valid,450,101505.3,101816.8,119,29.51128882
2025-05-15T09:59:28,101816.9,101867.3,Valid,237,101630.7,101747.7,-69,13.55701094
2025-05-15T10:14:24,101747.8,101933.4,Valid,209,101724,101917.1,169,15.78801266
2025-05-15T10:29:20,101904.4,101904.4,Valid,279,101625.7,101672.7,-232,10.68966544
2025-05-15T10:44:16,101672.7,101836.4,Valid,232,101604.1,101804.9,132,10.79212484
2025-05-15T10:59:12,101804.9,102148,Valid,365,101782.8,102066.9,262,22.97460914
2025-05-15T11:14:08,102064.7,102331.5,Valid,280,102051.8,102277.9,213,15.31059481
2025-05-15T11:29:04,102277.8,102436.1,Valid,241,102195.6,102270,-8,12.51339951
2025-05-15T11:44,102269.9,102406.6,Valid,202,102204.5,102363.3,93,17.08217744
2025-05-15T11:58:56,102363.2,102457.7,Valid,186,102271.3,102298.1,-65,22.80768347
2025-05-15T12:16,102298.2,102604.6,Valid,328,102276.2,102531.4,233,19.95615961
2025-05-15T12:30:56,102531.4,102835.3,Valid,453,102382.3,102780.4,249,71.38500176
2025-05-15T12:45:52,102780.4,102780.4,Valid,313,102467.2,102553,-227,19.01174696
2025-05-15T13:00:48,102557.5,102784.9,Valid,293,102491.7,102757.9,200,20.22211713
2025-05-15T13:15:44,102757.8,102771.4,Valid,197,102574,102574.1,-184,11.10476788
2025-05-15T13:30:40,102574.1,102773.1,Valid,678,102095,102331.4,-243,57.163094
2025-05-15T13:45:36,102331.4,102331.4,Valid,757,101574.8,102134.3,-197,56.5729927
2025-05-15T14:00:32,102134.4,102397.8,Valid,588,101810.2,102119.2,-15,49.51502407
2025-05-15T14:15:28,102119.2,102331.3,Valid,522,101809.6,102032.4,-87,34.31659456
2025-05-15T14:30:24,102032.4,102072.1,Valid,477,101595.2,101692.6,-340,45.29864629
2025-05-15T14:45:20,101678,101991.7,Valid,607,101384.9,101991.6,314,47.47327253
2025-05-15T15:00:16,101991.6,102170.5,Valid,245,101925.9,102105.1,114,35.20764233
2025-05-15T15:15:12,102105.2,102506.4,Valid,401,102105.2,102488.9,384,25.68100736
2025-05-15T15:30:08,102490.6,103067.6,Valid,623,102444.5,103000,509,35.6543098
2025-05-15T15:45:04,103000,103283.5,Valid,330,102953.3,103251.9,252,34.085122
2025-05-15T16:00,103251.9,103384.8,Valid,296,103089.1,103089.1,-163,29.14982335
2025-05-15T16:14:56,103089.2,103326.1,Valid,261,103065.2,103169.3,80,29.09251494
2025-05-15T16:29:52,103169.2,103606.2,Valid,582,103024.7,103595.9,427,25.42582773
2025-05-15T16:44:48,103595.9,103831.9,Valid,267,103565.4,103831.8,236,34.6517063
2025-05-15T16:59:44,103832,103873.6,Valid,227,103646.8,103676.8,-155,23.08716903
2025-05-15T17:14:40,103689.5,104139.3,Valid,450,103689.5,103969.6,280,30.5160009
2025-05-15T17:29:36,103969.5,104196.4,Valid,304,103892.5,104070.1,101,19.04198341
2025-05-15T17:44:32,104070.2,104163.2,Valid,245,103917.9,103970.6,-100,11.8733713
2025-05-15T17:59:28,103970.6,104018.6,Valid,289,103730,103922.3,-48,21.65861955
2025-05-15T18:14:24,103916.4,103963.4,Valid,491,103472.2,103511.3,-405,21.8961974
2025-05-15T18:29:20,103502.8,103602.7,Valid,470,103132.3,103299.9,-203,28.12832538
2025-05-15T18:44:16,103300,103371.8,Valid,722,102649.4,102696.1,-604,32.83380942
2025-05-15T18:59:12,102696,103136.5,Valid,505,102631.2,103042.7,347,27.43279353
2025-05-15T19:14:08,103042.6,103217.5,Valid,664,102553.7,102803.5,-239,25.6961487
2025-05-15T19:29:04,102803.4,103091.1,Valid,293,102798.4,103074.7,271,14.57474272
2025-05-15T19:44,103074.6,103225.2,Valid,278,102947.2,103149.7,75,16.96378205
2025-05-15T20:01:04,103149.7,103420.6,Valid,484,102937,102958.1,-192,34.61866933
2025-05-15T20:16,102942.6,103399.2,Valid,510,102888.8,103332.6,390,21.51830609
2025-05-15T20:30:56,103332.7,103485,Valid,273,103211.7,103472.8,140,22.70951048
2025-05-15T20:45:52,103472.9,103485.1,Valid,106,103378.7,103437.7,-35,6.3073769
2025-05-15T21:00:48,103427.6,103427.6,Valid,308,103119.6,103202.2,-225,24.96040629
2025-05-15T21:15:44,103202.2,103202.2,Valid,502,102700.1,103035.1,-167,18.72114809
2025-05-15T21:30:40,103035.1,103230.6,Valid,397,102833.8,103165.3,130,27.41608772
2025-05-15T21:45:36,103165.2,103322.1,Valid,195,103127.1,103284,119,9.28802979
2025-05-15T22:00:32,103284.1,103774.6,Valid,532,103242.7,103774.6,491,26.22860729
2025-05-15T22:15:28,103774.7,103979.3,Valid,306,103673.4,103676.3,-98,43.58545369
2025-05-15T22:30:24,103676.4,103729.5,Valid,104,103625.2,103666.5,-10,10.93585299
2025-05-15T22:45:20,103666.4,103699.9,Valid,222,103478.1,103502.7,-164,10.172793
2025-05-15T23:00:16,103494.9,103660.1,Valid,300,103360,103469,-26,12.86383116
2025-05-15T23:15:12,103459.7,103605,Valid,378,103227.4,103511.5,52,21.87687094
2025-05-15T23:30:08,103511.4,103897.3,Valid,386,103511.4,103780.3,269,16.78699173
2025-05-15T23:45:04,103780.4,103863.8,Valid,172,103692.2,103764.4,-16,7.91026977
2025-05-16T00:00,103764.5,103925.6,Valid,278,103647.4,103925.4,161,16.33590895
2025-05-16T00:14:56,103925.5,103981.3,Valid,231,103750.6,103750.6,-175,13.52746714
2025-05-16T00:29:52,103753.4,104024.9,Valid,272,103753.4,103951.6,198,17.51080157
2025-05-16T00:44:48,103951.7,103975.4,Valid,310,103665.2,103755.4,-196,8.45878484
2025-05-16T00:59:44,103755.8,103805,Valid,304,103501.1,103653.3,-102,17.74979827
2025-05-16T01:14:40,103670.4,103784.7,Valid,311,103474.1,103774.6,104,14.15981583
2025-05-16T01:29:36,103774.6,104100,Valid,329,103770.7,104060.3,286,18.92338199
2025-05-16T01:44:32,104060.4,104075.9,Valid,160,103916.3,104047.3,-13,9.36551151
2025-05-16T01:59:28,104047.3,104340.8,Valid,294,104047.3,104260.2,213,21.47871543
2025-05-16T02:14:24,104260.2,104344.4,Valid,425,103919.1,104279.1,19,33.92467216
2025-05-16T02:29:20,104279.1,104465,Valid,327,104138.5,104139.1,-140,17.27038379
2025-05-16T02:44:16,104139.1,104239.2,Valid,164,104075,104199.7,61,10.04521345
2025-05-16T02:59:12,104199.7,104242.5,Valid,189,104053.9,104093,-107,12.23711937
2025-05-16T03:14:08,104093,104295.8,Valid,261,104034.7,104239.6,147,7.18475919
2025-05-16T03:29:04,104250.7,104327.3,Valid,328,103999.8,104041.8,-209,12.81077954
2025-05-16T03:44,104041.8,104121.8,Valid,122,103999.6,104016.7,-25,6.25388648
2025-05-16T03:58:56,104016.7,104182.8,Valid,174,104009,104040.6,24,9.50310511
2025-05-16T04:16,104041.6,104047.4,Valid,132,103915.8,103929.2,-112,6.17810401
2025-05-16T04:30:56,103929.2,103974,Valid,156,103818.3,103827.5,-102,5.45045248
2025-05-16T04:45:52,103827.5,103948.1,Valid,136,103812.3,103908.4,81,3.80929728
2025-05-16T05:00:48,103908.8,104024,Valid,115,103908.8,103988.6,80,4.96367762
2025-05-16T05:15:44,103990.5,104140.5,Valid,154,103986.6,104034.3,44,4.67606413
2025-05-16T05:30:40,104034.3,104034.3,Valid,204,103830.3,104019.5,-15,6.07313235
2025-05-16T05:45:36,104026,104066.8,Valid,180,103886.8,103903.6,-122,7.63955429
2025-05-16T06:00:32,103903.6,104000.1,Valid,136,103863.8,103917.3,14,8.69886106
2025-05-16T06:15:28,103925.3,104030.2,Valid,110,103920.6,103950.1,25,7.85273318
2025-05-16T06:30:24,103954.6,104080.1,Valid,139,103940.8,104007.3,53,5.63269182
2025-05-16T06:45:20,104007.3,104095,Valid,147,103948.5,103989.5,-18,11.45110125
2025-05-16T07:00:16,103989.5,104029.8,Valid,184,103845.8,103989.3,0,7.47123422
2025-05-16T07:15:12,103989.3,104190,Valid,223,103967.4,104085.1,96,10.32323201
2025-05-16T07:30:08,104085,104085.1,Valid,279,103806.5,103823,-262,12.18546761
2025-05-16T07:45:04,103823,103856,Valid,163,103693.1,103704.5,-118,12.00971415
2025-05-16T08:00,103704.5,103757.7,Valid,272,103486.1,103492.3,-212,10.27941708
2025-05-16T08:14:56,103492.4,103492.4,Valid,383,103109.7,103265.2,-227,22.20566628
2025-05-16T08:29:52,103265.1,103347.7,Valid,173,103174.7,103317.5,52,12.00971803
2025-05-16T08:44:48,103317.5,103456.8,Valid,218,103238.8,103396.8,79,8.00262478
2025-05-16T08:59:44,103396.8,103664.9,Valid,268,103396.8,103627.7,231,10.91751992
2025-05-16T09:14:40,103627.7,103759.6,Valid,202,103557.4,103696.8,69,8.10922435
2025-05-16T09:29:36,103696.9,103767.8,Valid,156,103612,103662.4,-34,10.92172029
2025-05-16T09:44:32,103662.5,103816.8,Valid,154,103662.4,103796.3,134,6.28524241
2025-05-16T09:59:28,103796.3,103880,Valid,243,103637.2,103783.1,-13,13.32526219
2025-05-16T10:14:24,103783.2,103826.9,Valid,131,103695.8,103711.3,-72,10.65632112
2025-05-16T10:29:20,103718.6,103835.5,Valid,117,103718.5,103765.9,47,10.21217567
2025-05-16T10:44:16,103766,103865.9,Valid,104,103761.7,103796.7,31,9.43887997
2025-05-16T10:59:12,103796.7,103880.1,Valid,137,103743.3,103775.4,-21,5.26244788
2025-05-16T11:14:08,103775.5,103900,Valid,308,103592.2,103620.6,-155,13.49568739
2025-05-16T11:29:04,103620.7,103713.1,Valid,156,103556.8,103563.2,-57,5.00030716
2025-05-16T11:44,103563.2,103685.5,Valid,122,103563.1,103649.3,86,6.1782558
2025-05-16T12:01:04,103651.9,103772.1,Valid,194,103578.5,103714.7,63,9.61067015
2025-05-16T12:16,103714.8,103714.8,Valid,192,103523.1,103611.2,-104,10.13927689
2025-05-16T12:30:56,103604.6,103707.6,Valid,145,103563.1,103598.3,-6,9.09404874
2025-05-16T12:45:52,103598.4,103662.2,Valid,185,103477.1,103496.3,-102,10.87584571
2025-05-16T13:00:48,103496.4,103635.7,Valid,177,103458.9,103607.9,112,7.38199465
2025-05-16T13:15:44,103611.4,103641.4,Valid,166,103475.4,103500.6,-111,10.01777267
2025-05-16T13:30:40,103500.6,103921.9,Valid,484,103438.3,103729.7,229,21.42212088
2025-05-16T13:45:36,103735.6,104081.8,Valid,346,103735.6,103982.8,247,21.57337489
2025-05-16T14:00:32,103992.8,103992.8,Valid,501,103491.9,103613.2,-380,67.00281704
2025-05-16T14:15:28,103605.1,103970.8,Valid,383,103588,103827.1,222,29.37204228
2025-05-16T14:30:24,103827,103827,Valid,478,103349.1,103349.1,-478,19.53469445
2025-05-16T14:45:20,103347.3,103637.4,Valid,290,103347.3,103574.4,227,14.60574529
2025-05-16T15:00:16,103587,104273.5,Valid,687,103587,104110.7,524,42.5936308
2025-05-16T15:15:12,104110.7,104147.1,Valid,313,103834.1,103853.1,-258,17.78261827
2025-05-16T15:30:08,103853.1,104084.8,Valid,260,103824.6,104006.1,153,28.7904762
2025-05-16T15:45:04,104009.1,104185.7,Valid,289,103896.3,104185.6,177,9.38054818
2025-05-16T16:00,104188.1,104551.8,Valid,364,104187.4,104298.4,110,35.62904611
2025-05-16T16:14:56,104298.3,104399.9,Valid,442,103957.9,103957.9,-340,25.06798403
2025-05-16T16:29:52,103957.9,104069,Valid,235,103833.7,103984.4,27,17.17925576
2025-05-16T16:44:48,103975.6,104213.3,Valid,304,103908.9,104144.7,169,9.33317889
2025-05-16T16:59:44,104144.8,104256.5,Valid,242,104014.1,104047,-98,8.25570566
