ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,moving_avg_price,volatility_15m
2025-04-23 21:02:25,122442.18867750486,93432.24014635141,93528.87450151928,122442.18867750486,122442.18867750486,-28961.00259370416,-28961.00259370416,-28961.00259370416,-28961.00259370416,-28961.00259370416,-28961.00259370416,0.0,0.0,0.0,93481.1860838007,93493.22853976677,15.135173109542519
2025-04-23 21:02:41,122436.1657771893,93427.2234641739,93525.94063293535,122436.1657771893,122436.1657771893,-28957.349558799484,-28957.349558799484,-28957.349558799484,-28957.349558799484,-28957.349558799484,-28957.349558799484,0.0,0.0,0.0,93478.81621838981,93489.80094653237,15.342814568468533
2025-04-23 21:03:25,122419.60280132141,93421.80817061424,93522.58575414644,122419.60280132141,122419.60280132141,-28947.306834549665,-28947.306834549665,-28947.306834549665,-28947.306834549665,-28947.306834549665,-28947.306834549665,0.0,0.0,0.0,93472.29596677175,93485.70994685004,15.722045230585746
2025-04-23 21:03:42,122413.2034697361,93420.3803037301,93516.57983542759,122413.2034697361,122413.2034697361,-28943.428273710568,-28943.428273710568,-28943.428273710568,-28943.428273710568,-28943.428273710568,-28943.428273710568,0.0,0.0,0.0,93469.77519602553,93481.93644273157,16.09888139987273
2025-04-23 21:04:25,122397.01692513794,93414.20348253126,93508.93278570834,122397.01692513794,122397.01692513794,-28933.622934265826,-28933.622934265826,-28933.622934265826,-28933.622934265826,-28933.622934265826,-28933.622934265826,0.0,0.0,0.0,93463.39399087211,93477.5191081162,16.609033901859846
2025-04-23 21:04:42,122390.61759355263,93413.56458929628,93514.73738492736,122390.61759355263,122390.61759355263,-28929.748792008606,-28929.748792008606,-28929.748792008606,-28929.748792008606,-28929.748792008606,-28929.748792008606,0.0,0.0,0.0,93460.86880154401,93473.4339366611,17.07152867956827
2025-04-23 21:05:26,122374.05461768476,93405.97283708456,93503.64764295657,122374.05461768476,122374.05461768476,-28919.72915719806,-28919.72915719806,-28919.72915719806,-28919.72915719806,-28919.72915719806,-28919.72915719806,0.0,0.0,0.0,93454.3254604867,93468.66595969866,17.637748098826275
2025-04-23 21:05:42,122368.03171736916,93403.95970784733,93500.05893546776,122368.03171736916,122368.03171736916,-28916.088696098956,-28916.088696098956,-28916.088696098956,-28916.088696098956,-28916.088696098956,-28916.088696098956,0.0,0.0,0.0,93451.9430212702,93464.48837933716,18.098470808293694
2025-04-23 21:06:26,122351.46874150127,93393.45931019497,93493.53021515443,122351.46874150127,122351.46874150127,-28906.087071663616,-28906.087071663616,-28906.087071663616,-28906.087071663616,-28906.087071663616,-28906.087071663616,0.0,0.0,0.0,93445.38166983766,93459.71201525828,18.62596623612707
2025-04-23 21:06:43,122345.06940991596,93393.41325646685,93496.49314177436,122345.06940991596,122345.06940991596,-28902.2269677977,-28902.2269677977,-28902.2269677977,-28902.2269677977,-28902.2269677977,-28902.2269677977,0.0,0.0,0.0,93442.84244211826,93455.5043688792,19.0358267477124
2025-04-23 21:07:26,122328.88286531784,93387.88668667477,93486.72569151883,122328.88286531784,122328.88286531784,-28892.474790905435,-28892.474790905435,-28892.474790905435,-28892.474790905435,-28892.474790905435,-28892.474790905435,0.0,0.0,0.0,93436.40807441241,93450.7376372202,19.46854430008091
2025-04-23 21:07:43,122322.4835337325,93384.91184449467,93482.04812280608,122322.4835337325,122322.4835337325,-28888.624244023704,-28888.624244023704,-28888.624244023704,-28888.624244023704,-28888.624244023704,-28888.624244023704,0.0,0.0,0.0,93433.85928970881,93446.51839419687,19.746703902804736
2025-04-23 21:08:26,122306.29698913435,93379.21652209474,93478.09288160081,122306.29698913435,122306.29698913435,-28878.898451987927,-28878.898451987927,-28878.898451987927,-28878.898451987927,-28878.898451987927,-28878.898451987927,0.0,0.0,0.0,93427.39853714642,93441.73692785435,20.00745649847119
2025-04-23 21:08:43,122299.89765754904,93373.18748370686,93473.44500941585,122299.89765754904,122299.89765754904,-28875.059216401274,-28875.059216401274,-28875.059216401274,-28875.059216401274,-28875.059216401274,-28875.059216401274,0.0,0.0,0.0,93424.83844114776,93437.52449652021,20.100635495860548
2025-04-23 21:09:27,122283.33468168117,93368.70010955067,93469.28322374375,122283.33468168117,122283.33468168117,-28865.13909903949,-28865.13909903949,-28865.13909903949,-28865.13909903949,-28865.13909903949,-28865.13909903949,0.0,0.0,0.0,93418.19558264168,93432.703433859,20.134445288011545
2025-04-23 21:09:43,122277.31178136557,93365.89595673296,93467.1483250082,122277.31178136557,122277.31178136557,-28861.538127029802,-28861.538127029802,-28861.538127029802,-28861.538127029802,-28861.538127029802,-28861.538127029802,0.0,0.0,0.0,93415.77365433576,93428.47371735873,20.159561667325697
2025-04-23 21:10:27,122260.7488054977,93357.67699450982,93457.8744606176,122260.7488054977,122260.7488054977,-28851.654246426915,-28851.654246426915,-28851.654246426915,-28851.654246426915,-28851.654246426915,-28851.654246426915,0.0,0.0,0.0,93409.09455907079,93423.65259120909,20.19123444961569
2025-04-23 21:10:44,122254.34947391237,93359.510431264,93455.4409435798,122254.34947391237,122254.34947391237,-28847.843248649235,-28847.843248649235,-28847.843248649235,-28847.843248649235,-28847.843248649235,-28847.843248649235,0.0,0.0,0.0,93406.50622526313,93419.38089847346,20.229729488201833
2025-04-23 21:11:28,122237.78649804452,93350.29426015582,93447.69140416976,122237.78649804452,122237.78649804452,-28838.001009383835,-28838.001009383835,-28838.001009383835,-28838.001009383835,-28838.001009383835,-28838.001009383835,0.0,0.0,0.0,93399.78548866068,93414.51321260945,20.29396159159792
2025-04-23 21:11:44,122231.03831425043,93347.65958385388,93441.39792687222,122231.03831425043,122231.03831425043,-28834.43007905932,-28834.43007905932,-28834.43007905932,-28834.43007905932,-28834.43007905932,-28834.43007905932,0.0,0.0,0.0,93396.60823519112,93410.11459804443,20.406569411176534
2025-04-23 21:12:28,122212.4808088167,93340.57838569781,93436.32937452562,122212.4808088167,122212.4808088167,-28824.633573162606,-28824.633573162606,-28824.633573162606,-28824.633573162606,-28824.633573162606,-28824.633573162606,0.0,0.0,0.0,93387.8472356541,93404.83014011674,20.77719811349978
2025-04-23 21:12:44,122205.7326250226,93334.52148079345,93429.75683801467,122205.7326250226,122205.7326250226,-28821.080140446076,-28821.080140446076,-28821.080140446076,-28821.080140446076,-28821.080140446076,-28821.080140446076,0.0,0.0,0.0,93384.65248457652,93400.03826896459,21.151270367449342
2025-04-23 21:13:28,122187.17511958886,93328.5082233759,93423.37993103077,122187.17511958886,122187.17511958886,-28811.334151129155,-28811.334151129155,-28811.334151129155,-28811.334151129155,-28811.334151129155,-28811.334151129155,0.0,0.0,0.0,93375.84096845971,93394.33359955372,21.73773327034819
2025-04-23 21:13:45,122180.00517430765,93321.77940157847,93428.3818396417,122180.00517430765,122180.00517430765,-28807.57925425424,-28807.57925425424,-28807.57925425424,-28807.57925425424,-28807.57925425424,-28807.57925425424,0.0,0.0,0.0,93372.42592005341,93389.09522255124,22.29004942348213
2025-04-23 21:14:29,122161.4476688739,93318.05618946275,93411.60917865823,122161.4476688739,122161.4476688739,-28797.889570064846,-28797.889570064846,-28797.889570064846,-28797.889570064846,-28797.889570064846,-28797.889570064846,0.0,0.0,0.0,93363.55809880905,93382.95977591495,23.03031901335366
2025-04-23 21:14:45,122154.69948507982,93310.27034312289,93411.3258714257,122154.69948507982,122154.69948507982,-28794.376752613152,-28794.376752613152,-28794.376752613152,-28794.376752613152,-28794.376752613152,-28794.376752613152,0.0,0.0,0.0,93360.32273246667,93377.3222393158,23.64002622042617
2025-04-23 21:15:29,122136.14197964608,93301.68685618696,93402.00516110327,122136.14197964608,122136.14197964608,-28784.7473548331,-28784.7473548331,-28784.7473548331,-28784.7473548331,-28784.7473548331,-28784.7473548331,0.0,0.0,0.0,93351.39462481298,93370.86315211894,24.39331448296901
2025-04-23 21:15:46,122128.97203436487,93295.25320270854,93397.24041735171,122128.97203436487,122128.97203436487,-28781.03943545798,-28781.03943545798,-28781.03943545798,-28781.03943545798,-28781.03943545798,-28781.03943545798,0.0,0.0,0.0,93347.93259890689,93365.16106115504,24.998960458479054
2025-04-23 21:16:29,122110.83629041826,93291.4509955086,93386.74535841943,122110.83629041826,122110.83629041826,-28771.69313856251,-28771.69313856251,-28771.69313856251,-28771.69313856251,-28771.69313856251,-28771.69313856251,0.0,0.0,0.0,93339.14315185575,93358.65972790921,25.676468447600744
2025-04-23 21:16:46,122103.66634513703,93288.25822451498,93383.94568520387,122103.66634513703,122103.66634513703,-28768.01137121969,-28768.01137121969,-28768.01137121969,-28768.01137121969,-28768.01137121969,-28768.01137121969,0.0,0.0,0.0,93335.65497391734,93352.91887154602,26.190744107294968
2025-04-23 21:17:29,122085.53060119042,93278.09265189986,93375.9555056396,122085.53060119042,122085.53060119042,-28758.733637787507,-28758.733637787507,-28758.733637787507,-28758.733637787507,-28758.733637787507,-28758.733637787507,0.0,0.0,0.0,93326.79696340291,93346.40044916737,26.71566578228883
2025-04-23 21:17:46,122078.3606559092,93273.78129892118,93375.35720478265,122078.3606559092,122078.3606559092,-28755.079932450466,-28755.079932450466,-28755.079932450466,-28755.079932450466,-28755.079932450466,-28755.079932450466,0.0,0.0,0.0,93323.28072345874,93340.64653840303,27.047704200468118
2025-04-23 21:18:30,122059.80315047546,93269.64661138791,93368.09232240255,122059.80315047546,122059.80315047546,-28745.662205939083,-28745.662205939083,-28745.662205939083,-28745.662205939083,-28745.662205939083,-28745.662205939083,0.0,0.0,0.0,93314.14094453638,93334.04914012727,27.382472194032804
2025-04-23 21:18:47,122052.63320519424,93263.60289004198,93357.78235498456,122052.63320519424,122052.63320519424,-28742.03899855929,-28742.03899855929,-28742.03899855929,-28742.03899855929,-28742.03899855929,-28742.03899855929,0.0,0.0,0.0,93310.59420663495,93328.220508959,27.489933105638208
2025-04-23 21:19:30,122034.49746124764,93252.71253134098,93353.38954886312,122034.49746124764,122034.49746124764,-28732.914292068417,-28732.914292068417,-28732.914292068417,-28732.914292068417,-28732.914292068417,-28732.914292068417,0.0,0.0,0.0,93301.58316917921,93321.59916185503,27.592551029553988
2025-04-23 21:19:47,122027.32751596643,93246.93425243457,93349.59985987205,122027.32751596643,122027.32751596643,-28729.323028143153,-28729.323028143153,-28729.323028143153,-28729.323028143153,-28729.323028143153,-28729.323028143153,0.0,0.0,0.0,93298.00448782329,93315.72220985041,27.690979492911026
2025-04-23 21:20:30,122009.19177201981,93238.07282589677,93337.45371762138,122009.19177201981,122009.19177201981,-28720.28155943828,-28720.28155943828,-28720.28155943828,-28720.28155943828,-28720.28155943828,-28720.28155943828,0.0,0.0,0.0,93288.91021258153,93309.04438680243,27.785237250032306
2025-04-23 21:20:47,122002.02182673858,93238.23624884624,93336.24136958558,122002.02182673858,122002.02182673858,-28716.724170248104,-28716.724170248104,-28716.724170248104,-28716.724170248104,-28716.724170248104,-28716.724170248104,0.0,0.0,0.0,93285.29765649047,93303.11591438636,27.87466732190407
2025-04-23 21:21:31,121989.42008586503,93234.11966353442,93333.09502287571,121989.42008586503,121989.42008586503,-28707.56339607332,-28707.56339607332,-28707.56339607332,-28707.56339607332,-28707.56339607332,-28707.56339607332,0.0,0.0,0.0,93281.8566897917,93297.19819529107,27.353587109931365
2025-04-23 21:21:47,121984.83763463829,93226.77742621762,93326.93223634505,121984.83763463829,121984.83763463829,-28704.249259041728,-28704.249259041728,-28704.249259041728,-28704.249259041728,-28704.249259041728,-28704.249259041728,0.0,0.0,0.0,93280.58837559656,93292.40497115681,26.708834036796983
2025-04-23 21:22:31,121972.23589376475,93225.48789821073,93324.49831922606,121972.23589376475,121972.23589376475,-28695.183728121032,-28695.183728121032,-28695.183728121032,-28695.183728121032,-28695.183728121032,-28695.183728121032,0.0,0.0,0.0,93277.05216564372,93287.61325101521,25.548707892778612
2025-04-23 21:22:48,121967.36703933633,93224.1158064925,93323.04321497919,121967.36703933633,121967.36703933633,-28691.700548337332,-28691.700548337332,-28691.700548337332,-28691.700548337332,-28691.700548337332,-28691.700548337332,0.0,0.0,0.0,93275.66649099899,93283.91086841804,24.41423139558831
2025-04-23 21:23:31,121955.05170166447,93223.0661621592,93320.66891668466,121955.05170166447,121955.05170166447,-28682.939871851584,-28682.939871851584,-28682.939871851584,-28682.939871851584,-28682.939871851584,-28682.939871851584,0.0,0.0,0.0,93272.11182981289,93280.2119172737,22.860170823178393
2025-04-23 21:23:49,121949.89644403437,93216.85916444517,93320.44407534371,121949.89644403437,121949.89644403437,-28679.294221878656,-28679.294221878656,-28679.294221878656,-28679.294221878656,-28679.294221878656,-28679.294221878656,0.0,0.0,0.0,93270.60222215572,93277.59649007,21.435446420915785
2025-04-23 21:24:32,121937.58110636252,93217.85192446414,93319.05388279636,121937.58110636252,121937.58110636252,-28670.638235416398,-28670.638235416398,-28670.638235416398,-28670.638235416398,-28670.638235416398,-28670.638235416398,0.0,0.0,0.0,93266.94287094612,93274.97437784939,19.656616564088765
2025-04-23 21:24:49,121932.71225193409,93217.13772331011,93315.20653313666,121932.71225193409,121932.71225193409,-28667.237157135103,-28667.237157135103,-28667.237157135103,-28667.237157135103,-28667.237157135103,-28667.237157135103,0.0,0.0,0.0,93265.47509479898,93272.63414999329,18.121968678987034
2025-04-23 21:25:32,121920.39691426222,93213.52850139608,93312.04226630875,121920.39691426222,121920.39691426222,-28658.689087743318,-28658.689087743318,-28658.689087743318,-28658.689087743318,-28658.689087743318,-28658.689087743318,0.0,0.0,0.0,93261.7078265189,93269.93692869648,16.315380887209812
2025-04-23 21:25:50,121915.24165663213,93212.64077883611,93308.42502576255,121915.24165663213,121915.24165663213,-28655.134538870127,-28655.134538870127,-28655.134538870127,-28655.134538870127,-28655.134538870127,-28655.134538870127,0.0,0.0,0.0,93260.107117762,93267.51620757052,14.943313517613179
2025-04-23 21:26:32,121903.21272216193,93207.0146208817,93304.52050440038,121903.21272216193,121903.21272216193,-28646.896380661095,-28646.896380661095,-28646.896380661095,-28646.896380661095,-28646.896380661095,-28646.896380661095,0.0,0.0,0.0,93256.31634150083,93264.75190049935,13.44144559071905
2025-04-23 21:26:50,121898.05746453187,93207.19453661531,93303.31917564855,121898.05746453187,121898.05746453187,-28643.390093074406,-28643.390093074406,-28643.390093074406,-28643.390093074406,-28643.390093074406,-28643.390093074406,0.0,0.0,0.0,93254.66737145747,93262.25983502001,12.527571007862415
2025-04-23 21:27:33,121885.74212685997,93203.54983563216,93300.92529041153,121885.74212685997,121885.74212685997,-28635.074517186506,-28635.074517186506,-28635.074517186506,-28635.074517186506,-28635.074517186506,-28635.074517186506,0.0,0.0,0.0,93250.66760967346,93259.41203323682,11.720624400216867
2025-04-23 21:27:50,121880.87327243158,93202.29136838192,93300.18182766011,121880.87327243158,121880.87327243158,-28631.81092816103,-28631.81092816103,-28631.81092816103,-28631.81092816103,-28631.81092816103,-28631.81092816103,0.0,0.0,0.0,93249.06234427055,93256.85767228318,11.610859466272414
2025-04-23 21:28:33,121868.5579347597,93194.87720873363,93293.26171251076,121868.5579347597,121868.5579347597,-28623.617972970173,-28623.617972970173,-28623.617972970173,-28623.617972970173,-28623.617972970173,-28623.617972970173,0.0,0.0,0.0,93244.93996178953,93253.92408185326,11.794146732134848
2025-04-23 21:28:50,121863.68908033127,93196.0872493881,93295.79770669599,121863.68908033127,121863.68908033127,-28620.403817948507,-28620.403817948507,-28620.403817948507,-28620.403817948507,-28620.403817948507,-28620.403817948507,0.0,0.0,0.0,93243.28526238276,93251.29228697666,11.94754196652067
2025-04-23 21:29:33,121851.3737426594,93190.20681398836,93288.55565966966,121851.3737426594,121851.3737426594,-28612.33831045848,-28612.33831045848,-28612.33831045848,-28612.33831045848,-28612.33831045848,-28612.33831045848,0.0,0.0,0.0,93239.03543220092,93248.28204618221,12.132232023791177
2025-04-23 21:29:51,121846.21848502931,93187.88352687782,93283.94822271082,121846.21848502931,121846.21848502931,-28608.989907836003,-28608.989907836003,-28608.989907836003,-28608.989907836003,-28608.989907836003,-28608.989907836003,0.0,0.0,0.0,93237.22857719331,93245.5552227097,12.297150180266273
2025-04-23 21:30:33,121834.18955055911,93185.1469348564,93284.43916125232,121834.18955055911,121834.18955055911,-28601.24223482366,-28601.24223482366,-28601.24223482366,-28601.24223482366,-28601.24223482366,-28601.24223482366,0.0,0.0,0.0,93232.94731573545,93242.45235760658,12.491692230098588
2025-04-23 21:30:51,121833.93443790176,93184.00204451781,93286.45174962819,121833.93443790176,121833.93443790176,-28597.95020807543,-28597.95020807543,-28597.95020807543,-28597.95020807543,-28597.95020807543,-28597.95020807543,0.0,0.0,0.0,93235.98422982632,93240.35473191412,12.1610981623442
2025-04-23 21:31:34,121833.3250021092,93191.4556261558,93293.10603940148,121833.3250021092,121833.3250021092,-28590.15628716287,-28590.15628716287,-28590.15628716287,-28590.15628716287,-28590.15628716287,-28590.15628716287,0.0,0.0,0.0,93243.16871494633,93239.5127848678,11.058031999456922
2025-04-23 21:31:51,121833.08406237727,93200.64568240053,93295.5860011251,121833.08406237727,121833.08406237727,-28587.102738907408,-28587.102738907408,-28587.102738907408,-28587.102738907408,-28587.102738907408,-28587.102738907408,0.0,0.0,0.0,93245.98132346987,93239.66155082213,9.957272470958356
2025-04-23 21:32:34,121832.4746265847,93204.97132036294,93303.75555803695,121832.4746265847,121832.4746265847,-28579.450634950303,-28579.450634950303,-28579.450634950303,-28579.450634950303,-28579.450634950303,-28579.450634950303,0.0,0.0,0.0,93253.0239916344,93241.0527978581,8.85817566989143
2025-04-23 21:32:52,121832.21951392737,93208.95679766049,93306.43331229697,121832.21951392737,121832.21951392737,-28576.27832388117,-28576.27832388117,-28576.27832388117,-28576.27832388117,-28576.27832388117,-28576.27832388117,0.0,0.0,0.0,93255.9411900462,93243.4679061217,8.29092100777493
2025-04-23 21:33:34,121831.6242510602,93213.69861086835,93313.89562074633,121831.6242510602,121831.6242510602,-28568.948471188007,-28568.948471188007,-28568.948471188007,-28568.948471188007,-28568.948471188007,-28568.948471188007,0.0,0.0,0.0,93262.6757798722,93247.10322079012,8.605439048246447
2025-04-23 21:33:52,121831.36913840285,93218.13971768258,93314.53670206678,121831.36913840285,121831.36913840285,-28565.838472253374,-28565.838472253374,-28565.838472253374,-28565.838472253374,-28565.838472253374,-28565.838472253374,0.0,0.0,0.0,93265.53066614948,93251.75798513497,9.590817220347542
2025-04-23 21:34:35,121830.75970261029,93224.31405873802,93319.09725682656,121830.75970261029,121830.75970261029,-28558.48654542806,-28558.48654542806,-28558.48654542806,-28558.48654542806,-28558.48654542806,-28558.48654542806,0.0,0.0,0.0,93272.27315718224,93256.9421176144,11.419273952331528
2025-04-23 21:34:52,121830.51876287836,93225.20819765647,93324.86909918829,121830.51876287836,121830.51876287836,-28555.610504751123,-28555.610504751123,-28555.610504751123,-28555.610504751123,-28555.610504751123,-28555.610504751123,0.0,0.0,0.0,93274.90825812724,93261.47633806881,13.270265017556678
2025-04-23 21:35:35,121829.9093270858,93235.92775299535,93331.09847724602,121829.9093270858,121829.9093270858,-28548.41435172511,-28548.41435172511,-28548.41435172511,-28548.41435172511,-28548.41435172511,-28548.41435172511,0.0,0.0,0.0,93281.49497536069,93266.54971691035,15.492951988903972
2025-04-23 21:35:53,121829.65421442843,93233.51689772017,93331.85415218354,121829.65421442843,121829.65421442843,-28545.43584616151,-28545.43584616151,-28545.43584616151,-28545.43584616151,-28545.43584616151,-28545.43584616151,0.0,0.0,0.0,93284.21836826693,93271.00605642928,17.323966946402578
2025-04-23 21:36:35,121829.0589515613,93240.81358774142,93340.8826883525,121829.0589515613,121829.0589515613,-28538.564919109278,-28538.564919109278,-28538.564919109278,-28538.564919109278,-28538.564919109278,-28538.564919109278,0.0,0.0,0.0,93290.49403245201,93275.94217677297,19.19582028295172
2025-04-23 21:36:53,121828.80383890394,93242.30999324386,93340.89411919963,121828.80383890394,121828.80383890394,-28535.654459772486,-28535.654459772486,-28535.654459772486,-28535.654459772486,-28535.654459772486,-28535.654459772486,0.0,0.0,0.0,93293.14937913146,93280.29554809573,20.360883611783702
2025-04-23 21:37:35,121828.20857603679,93250.9442531138,93346.78716453016,121828.20857603679,121828.20857603679,-28528.94446497242,-28528.94446497242,-28528.94446497242,-28528.94446497242,-28528.94446497242,-28528.94446497242,0.0,0.0,0.0,93299.26411106437,93285.11461165501,21.26441450723656
2025-04-23 21:37:53,121827.95346337944,93249.38349854456,93350.16580486414,121827.95346337944,121827.95346337944,-28526.103894788957,-28526.103894788957,-28526.103894788957,-28526.103894788957,-28526.103894788957,-28526.103894788957,0.0,0.0,0.0,93301.84956859048,93289.33981328474,21.039025009121065
2025-04-23 21:38:36,121827.34402758688,93255.22812118569,93356.35940980024,121827.34402758688,121827.34402758688,-28519.404706612764,-28519.404706612764,-28519.404706612764,-28519.404706612764,-28519.404706612764,-28519.404706612764,0.0,0.0,0.0,93307.93932097411,93294.05853654859,20.7684233795587
2025-04-23 21:38:53,121827.10308785495,93259.76046185155,93365.13401012434,121827.10308785495,121827.10308785495,-28516.790238740283,-28516.790238740283,-28516.790238740283,-28516.790238740283,-28516.790238740283,-28516.790238740283,0.0,0.0,0.0,93310.31284911466,93298.1753756563,20.54595399851146
2025-04-23 21:39:36,121826.49365206239,93268.57833525586,93366.11028265115,121826.49365206239,121826.49365206239,-28510.264515543706,-28510.264515543706,-28510.264515543706,-28510.264515543706,-28510.264515543706,-28510.264515543706,0.0,0.0,0.0,93316.22913651868,93302.7483425494,20.257337677061052
2025-04-23 21:39:54,121826.23853940504,93272.00037371324,93372.9377854018,121826.23853940504,121826.23853940504,-28507.57037759878,-28507.57037759878,-28507.57037759878,-28507.57037759878,-28507.57037759878,-28507.57037759878,0.0,0.0,0.0,93318.66816180626,93306.77321817144,20.03334145773786
2025-04-23 21:40:36,121828.17192908585,93278.01078493748,93376.85156052868,121828.17192908585,121828.17192908585,-28501.37142063471,-28501.37142063471,-28501.37142063471,-28501.37142063471,-28501.37142063471,-28501.37142063471,0.0,0.0,0.0,93326.80050845114,93311.58052235996,20.036442467500184
2025-04-23 21:40:54,121829.00052466334,93284.15685134602,93379.08467398035,121829.00052466334,121829.00052466334,-28498.75254293063,-28498.75254293063,-28498.75254293063,-28498.75254293063,-28498.75254293063,-28498.75254293063,0.0,0.0,0.0,93330.24798173271,93316.00678959828,20.15387506024339
2025-04-23 21:41:36,121830.93391434415,93290.8824319476,93389.4641208582,121830.93391434415,121830.93391434415,-28492.731196734087,-28492.731196734087,-28492.731196734087,-28492.731196734087,-28492.731196734087,-28492.731196734087,0.0,0.0,0.0,93338.20271761005,93321.20009660108,20.46541525973978
2025-04-23 21:41:54,121831.76250992164,93291.28921404105,93392.39376601286,121831.76250992164,121831.76250992164,-28490.18928583534,-28490.18928583534,-28490.18928583534,-28490.18928583534,-28490.18928583534,-28490.18928583534,0.0,0.0,0.0,93341.5732240863,93326.00493990282,20.835285798178703
2025-04-23 21:42:37,121833.74193269011,93298.40776905339,93399.85629822637,121833.74193269011,121833.74193269011,-28484.212010048785,-28484.212010048785,-28484.212010048785,-28484.212010048785,-28484.212010048785,-28484.212010048785,0.0,0.0,0.0,93349.52992264133,93331.60737897806,21.351166607186617
2025-04-23 21:42:55,121834.5705282676,93304.75161557493,93403.42054843335,121834.5705282676,121834.5705282676,-28481.750058055437,-28481.750058055437,-28481.750058055437,-28481.750058055437,-28481.750058055437,-28481.750058055437,0.0,0.0,0.0,93352.82047021217,93336.83471236285,21.85006660028147
2025-04-23 21:43:37,121836.50391794842,93309.61867090242,93406.08360058028,121836.50391794842,121836.50391794842,-28476.09876247763,-28476.09876247763,-28476.09876247763,-28476.09876247763,-28476.09876247763,-28476.09876247763,0.0,0.0,0.0,93360.40515547078,93342.79714002923,22.428253435346466
2025-04-23 21:43:55,121837.33251352591,93314.33187892364,93410.82838738765,121837.33251352591,121837.33251352591,-28473.717095125226,-28473.717095125226,-28473.717095125226,-28473.717095125226,-28473.717095125226,-28473.717095125226,0.0,0.0,0.0,93363.61541840067,93348.05641287914,22.91622864275188
2025-04-23 21:44:37,121839.26590320672,93322.97390186143,93420.4782269917,121839.26590320672,121839.26590320672,-28468.25498683384,-28468.25498683384,-28468.25498683384,-28468.25498683384,-28468.25498683384,-28468.25498683384,0.0,0.0,0.0,93371.01091637288,93353.87968925631,23.42292155402041
2025-04-23 21:44:55,121840.09449878421,93326.09613298869,93423.5949737842,121840.09449878421,121840.09449878421,-28465.955181955484,-28465.955181955484,-28465.955181955484,-28465.955181955484,-28465.955181955484,-28465.955181955484,0.0,0.0,0.0,93374.13931682872,93359.0134891447,23.79472083585062
2025-04-23 21:45:38,121842.07392155267,93333.78629106675,93428.14551880567,121842.07392155267,121842.07392155267,-28460.562093678993,-28460.562093678993,-28460.562093678993,-28460.562093678993,-28460.562093678993,-28460.562093678993,0.0,0.0,0.0,93381.51182787368,93364.71900397146,24.143450193234216
2025-04-23 21:45:56,121842.90251713016,93337.3622929059,93435.46185361259,121842.90251713016,121842.90251713016,-28458.34708852521,-28458.34708852521,-28458.34708852521,-28458.34708852521,-28458.34708852521,-28458.34708852521,0.0,0.0,0.0,93384.55542860494,93369.72264768055,24.330043223690847
2025-04-23 21:46:38,121844.83590681097,93344.59394317327,93439.3997613127,121844.83590681097,121844.83590681097,-28453.27742676548,-28453.27742676548,-28453.27742676548,-28453.27742676548,-28453.27742676548,-28453.27742676548,0.0,0.0,0.0,93391.5584800455,93375.25664908532,24.390221418014338
2025-04-23 21:46:56,121845.66450238848,93342.59523614233,93442.61743746069,121845.66450238848,121845.66450238848,-28451.14732435862,-28451.14732435862,-28451.14732435862,-28451.14732435862,-28451.14732435862,-28451.14732435862,0.0,0.0,0.0,93394.51717802986,93380.12979516516,24.245882708641165
2025-04-23 21:47:38,121847.59789206927,93349.89746934977,93450.34302153552,121847.59789206927,121847.59789206927,-28446.277450860125,-28446.277450860125,-28446.277450860125,-28446.277450860125,-28446.277450860125,-28446.277450860125,0.0,0.0,0.0,93401.32044120914,93385.51622699497,23.90966690499627
2025-04-23 21:47:56,121848.42648764678,93355.09819559361,93451.3045896445,121848.42648764678,121848.42648764678,-28444.23368053284,-28444.23368053284,-28444.23368053284,-28444.23368053284,-28444.23368053284,-28444.23368053284,0.0,0.0,0.0,93404.19280711394,93390.25649710083,23.629730898989685
2025-04-23 21:48:38,121850.3598773276,93363.156322697,93460.9273669878,121850.3598773276,121850.3598773276,-28439.566866018722,-28439.566866018722,-28439.566866018722,-28439.566866018722,-28439.566866018722,-28439.566866018722,0.0,0.0,0.0,93410.79301130888,93395.49273916942,23.2753951606547
2025-04-23 21:48:56,121851.1884729051,93358.4877130677,93463.0600854575,121851.1884729051,121851.1884729051,-28437.610803024098,-28437.610803024098,-28437.610803024098,-28437.610803024098,-28437.610803024098,-28437.610803024098,0.0,0.0,0.0,93413.577669881,93400.0735737419,22.979266272539434
2025-04-23 21:49:39,121853.16789567354,93373.46079071346,93468.16866496333,121853.16789567354,121853.16789567354,-28433.045765323128,-28433.045765323128,-28433.045765323128,-28433.045765323128,-28433.045765323128,-28433.045765323128,0.0,0.0,0.0,93420.12213035041,93405.15453113409,22.623611081582638
2025-04-23 21:49:57,121853.992454278,93369.46192427241,93465.83102576724,121853.992454278,121853.992454278,-28431.18022413066,-28431.18022413066,-28431.18022413066,-28431.18022413066,-28431.18022413066,-28431.18022413066,0.0,0.0,0.0,93422.81223014735,93409.61935257723,22.348220091423148
2025-04-23 21:50:39,121855.91642435512,93378.5138361216,93478.72970509151,121855.91642435512,121855.91642435512,-28426.932342573797,-28426.932342573797,-28426.932342573797,-28426.932342573797,-28426.932342573797,-28426.932342573797,0.0,0.0,0.0,93428.98408178132,93414.54319597028,21.996532180180633
